split,metric,value
64,best_lag_correlation,0.8400961048344175
65,position_correlation,0.8488962119539548
65,position_cosine,0.837344676057839
65,normalized_position_rmse,0.5669221323507466
65,velocity_direction_cosine,0.6546799698921335
65,speed_profile_correlation,0.7186595733105752
65,path_length_similarity,0.9585235132611027
65,acceleration_direction_cosine,0.6065747261041873
65,zero_lag_correlation,0.8517320592686468
65,best_lag_correlation,0.853477319405915
66,position_correlation,0.8388061947846649
66,position_cosine,0.8446213727525111
66,normalized_position_rmse,0.5741236281214872
66,velocity_direction_cosine,0.6573193002397881
66,speed_profile_correlation,0.7143901850924905
66,path_length_similarity,0.9700974815788422
66,acceleration_direction_cosine,0.6005072191382762
66,zero_lag_correlation,0.8414851141671005
66,best_lag_correlation,0.8433492524404456
67,position_correlation,0.8491850559125598
67,position_cosine,0.8377706042558354
67,normalized_position_rmse,0.5926742155955323
67,velocity_direction_cosine,0.6521591964283023
67,speed_profile_correlation,0.7445442306460368
67,path_length_similarity,0.8770747237642538
67,acceleration_direction_cosine,0.6022986876484268
67,zero_lag_correlation,0.85197051944951
67,best_lag_correlation,0.85197051944951
68,position_correlation,0.8705574410392269
68,position_cosine,0.8662125512565069
68,normalized_position_rmse,0.5261786051378948
68,velocity_direction_cosine,0.6984730861933596
68,speed_profile_correlation,0.8223237060682278
68,path_length_similarity,0.9930669997371883
68,acceleration_direction_cosine,0.6613178215712946
68,zero_lag_correlation,0.873302159523969
68,best_lag_correlation,0.873302159523969
69,position_correlation,0.8543786313066764
69,position_cosine,0.845612409132348
69,normalized_position_rmse,0.5311374681879569
69,velocity_direction_cosine,0.654223338682445
69,speed_profile_correlation,0.7289953990310247
69,path_length_similarity,0.9416577120059026
69,acceleration_direction_cosine,0.5938559946432832
69,zero_lag_correlation,0.8569003182384161
69,best_lag_correlation,0.8569003182384161
70,position_correlation,0.862929780300308
70,position_cosine,0.8575472099117484
70,normalized_position_rmse,0.5177265820802693
70,velocity_direction_cosine,0.66155946079248
70,speed_profile_correlation,0.7415063906711146
70,path_length_similarity,0.9443625442134392
70,acceleration_direction_cosine,0.6313643388659897
70,zero_lag_correlation,0.8651272937633543
70,best_lag_correlation,0.8651272937633543
71,position_correlation,0.8336893528657453
71,position_cosine,0.8158174210624659
71,normalized_position_rmse,0.590645589862178
71,velocity_direction_cosine,0.6214984456973613
71,speed_profile_correlation,0.687373543503282
71,path_length_similarity,0.9577529902981351
71,acceleration_direction_cosine,0.5956234485320433
71,zero_lag_correlation,0.8368018129738681
71,best_lag_correlation,0.8368018129738681
72,position_correlation,0.8578885749386759
72,position_cosine,0.8420041397824064
72,normalized_position_rmse,0.535919657979815
72,velocity_direction_cosine,0.6372568539724689
72,speed_profile_correlation,0.7502304692541534
72,path_length_similarity,0.9907486502393575
72,acceleration_direction_cosine,0.593431994595477
72,zero_lag_correlation,0.8602836433813599
72,best_lag_correlation,0.8602836433813599
73,position_correlation,0.8567160401868095
73,position_cosine,0.8480916571234194
73,normalized_position_rmse,0.5649071176612454
73,velocity_direction_cosine,0.6755808514868199
73,speed_profile_correlation,0.7287925785030169
73,path_length_similarity,0.9452555648315615
73,acceleration_direction_cosine,0.6294582448625704
73,zero_lag_correlation,0.8598574919360671
73,best_lag_correlation,0.8598574919360671
74,position_correlation,0.8618560898545304
74,position_cosine,0.8422586795950853
74,normalized_position_rmse,0.5393819115011713
74,velocity_direction_cosine,0.7029216201561939
74,speed_profile_correlation,0.7666043207553305
74,path_length_similarity,0.9772821570521296
74,acceleration_direction_cosine,0.6431013567253493
74,zero_lag_correlation,0.864253742134321
74,best_lag_correlation,0.864253742134321
75,position_correlation,0.8115436291262985
75,position_cosine,0.8123708520256692
75,normalized_position_rmse,0.6101500261316339
75,velocity_direction_cosine,0.657818185559443
75,speed_profile_correlation,0.7178770571142414
75,path_length_similarity,0.9260638109200872
75,acceleration_direction_cosine,0.6165919492100757
75,zero_lag_correlation,0.8147994139755379
75,best_lag_correlation,0.8147994139755379
76,position_correlation,0.8467517517293781
76,position_cosine,0.8190337791365788
76,normalized_position_rmse,0.5837795633148094
76,velocity_direction_cosine,0.6891213892761823
76,speed_profile_correlation,0.7607082997398171
76,path_length_similarity,0.9689398229327422
76,acceleration_direction_cosine,0.6493634346336697
76,zero_lag_correlation,0.8496744449364592
76,best_lag_correlation,0.8496744449364592
77,position_correlation,0.8708990271506922
77,position_cosine,0.8713607639188249
77,normalized_position_rmse,0.5029245473253994
77,velocity_direction_cosine,0.6766540259543637
