split,metric,value
64,best_lag_correlation,0.8747446718872376
65,position_correlation,0.8739895653067412
65,position_cosine,0.8468733449171746
65,normalized_position_rmse,0.5077866900404981
65,velocity_direction_cosine,0.6678670292736788
65,speed_profile_correlation,0.7578532680044824
65,path_length_similarity,0.9400309247823061
65,acceleration_direction_cosine,0.6079610771819736
65,zero_lag_correlation,0.876320690379058
65,best_lag_correlation,0.876320690379058
66,position_correlation,0.8543553161557706
66,position_cosine,0.8410414557873207
66,normalized_position_rmse,0.5764559432050881
66,velocity_direction_cosine,0.6598894268990444
66,speed_profile_correlation,0.7247492113341069
66,path_length_similarity,0.984077533748215
66,acceleration_direction_cosine,0.6073047747291926
66,zero_lag_correlation,0.8563977527710716
66,best_lag_correlation,0.8563977527710716
67,position_correlation,0.8634600240065384
67,position_cosine,0.8691312272046036
67,normalized_position_rmse,0.5102697951541828
67,velocity_direction_cosine,0.6629922833615699
67,speed_profile_correlation,0.745966419675327
67,path_length_similarity,0.8907885935255709
67,acceleration_direction_cosine,0.6114659089163174
67,zero_lag_correlation,0.8665626320854651
67,best_lag_correlation,0.8665626320854651
68,position_correlation,0.8701725179891459
68,position_cosine,0.8507842345338886
68,normalized_position_rmse,0.5009275776897272
68,velocity_direction_cosine,0.6936730784438089
68,speed_profile_correlation,0.7761114037846538
68,path_length_similarity,0.963294455622914
68,acceleration_direction_cosine,0.6491133453508076
68,zero_lag_correlation,0.8726041961243829
68,best_lag_correlation,0.8726041961243829
69,position_correlation,0.8511416892130117
69,position_cosine,0.8307228486625057
69,normalized_position_rmse,0.5364055518287995
69,velocity_direction_cosine,0.6699121282799866
69,speed_profile_correlation,0.7438608315687737
69,path_length_similarity,0.9983534180911832
69,acceleration_direction_cosine,0.6118844397614347
69,zero_lag_correlation,0.8535080392297525
69,best_lag_correlation,0.8535080392297525
70,position_correlation,0.8461615670906029
70,position_cosine,0.8363433972731188
70,normalized_position_rmse,0.5558577246750374
70,velocity_direction_cosine,0.6575133992724993
70,speed_profile_correlation,0.732330496015096
70,path_length_similarity,0.966228743086312
70,acceleration_direction_cosine,0.6112146405372126
70,zero_lag_correlation,0.8489793995549708
70,best_lag_correlation,0.8489793995549708
71,position_correlation,0.8630975168267117
71,position_cosine,0.849423668103938
71,normalized_position_rmse,0.5262272745525304
71,velocity_direction_cosine,0.6905106680036496
71,speed_profile_correlation,0.7633591374825571
71,path_length_similarity,0.9514175162900892
71,acceleration_direction_cosine,0.6405875787453496
71,zero_lag_correlation,0.8658346390541622
71,best_lag_correlation,0.8658346390541622
72,position_correlation,0.8191588084304551
72,position_cosine,0.8118015804926404
72,normalized_position_rmse,0.5869690543075693
72,velocity_direction_cosine,0.6532416689491534
72,speed_profile_correlation,0.7389877860723714
72,path_length_similarity,0.9691596677359798
72,acceleration_direction_cosine,0.6186523843764546
72,zero_lag_correlation,0.8232254502788643
72,best_lag_correlation,0.8232254502788643
73,position_correlation,0.8333464710474933
73,position_cosine,0.8154649671068089
73,normalized_position_rmse,0.6553199361886437
73,velocity_direction_cosine,0.6784393834853231
73,speed_profile_correlation,0.740332912777865
73,path_length_similarity,0.8601505319459692
73,acceleration_direction_cosine,0.6499043603107644
73,zero_lag_correlation,0.8390800585656133
73,best_lag_correlation,0.8390800585656133
74,position_correlation,0.8701626992959675
74,position_cosine,0.8628193546284311
74,normalized_position_rmse,0.49897775639412967
74,velocity_direction_cosine,0.6390294736586264
74,speed_profile_correlation,0.7543585220623126
74,path_length_similarity,0.9821789060150707
74,acceleration_direction_cosine,0.5941200915175446
74,zero_lag_correlation,0.8718997587060523
74,best_lag_correlation,0.8718997587060523
75,position_correlation,0.8628007744507745
75,position_cosine,0.838499052230065
75,normalized_position_rmse,0.5290270626109137
75,velocity_direction_cosine,0.6515148165207661
75,speed_profile_correlation,0.7582565497936491
75,path_length_similarity,0.9297466875669563
75,acceleration_direction_cosine,0.5936218196070118
75,zero_lag_correlation,0.8650111229138473
75,best_lag_correlation,0.8650111229138473
76,position_correlation,0.8304295330941718
76,position_cosine,0.8113094066791875
76,normalized_position_rmse,0.6015079776988466
76,velocity_direction_cosine,0.6558304494357758
76,speed_profile_correlation,0.726585330087349
76,path_length_similarity,0.9776716329340716
76,acceleration_direction_cosine,0.6047278860657809
76,zero_lag_correlation,0.8334632801535111
76,best_lag_correlation,0.8334632801535111
77,position_correlation,0.8585514929981106
77,position_cosine,0.8415454235530545
77,normalized_position_rmse,0.5614693603840434
77,velocity_direction_cosine,0.6399908132491079
