model,null,permutation,metric,value
static,condition_shuffle,50,acceleration_direction_cosine,-0.0345825174292231
static,condition_shuffle,50,zero_lag_correlation,0.04140618128980643
static,condition_shuffle,50,best_lag_correlation,0.06415436864652313
static,condition_shuffle,51,position_correlation,-0.11046651585201067
static,condition_shuffle,51,position_cosine,-0.1386462118609514
static,condition_shuffle,51,normalized_position_rmse,1.2541021906985774
static,condition_shuffle,51,velocity_direction_cosine,0.010017281858078805
static,condition_shuffle,51,speed_profile_correlation,-0.010269845761680017
static,condition_shuffle,51,path_length_similarity,0.6258866866526518
static,condition_shuffle,51,acceleration_direction_cosine,0.03211743904797326
static,condition_shuffle,51,zero_lag_correlation,0.005698518111213469
static,condition_shuffle,51,best_lag_correlation,0.055948295805174374
static,condition_shuffle,52,position_correlation,-0.05948713902650387
static,condition_shuffle,52,position_cosine,-0.031847052377503585
static,condition_shuffle,52,normalized_position_rmse,1.2275559237396587
static,condition_shuffle,52,velocity_direction_cosine,-0.010098880702676635
static,condition_shuffle,52,speed_profile_correlation,0.05647503369110689
static,condition_shuffle,52,path_length_similarity,0.5721592143412956
static,condition_shuffle,52,acceleration_direction_cosine,-0.003111400542586089
static,condition_shuffle,52,zero_lag_correlation,0.049512130724968045
static,condition_shuffle,52,best_lag_correlation,0.06605687182625809
static,condition_shuffle,53,position_correlation,0.0003107993727882105
static,condition_shuffle,53,position_cosine,0.004780544431451873
static,condition_shuffle,53,normalized_position_rmse,1.195666712296634
static,condition_shuffle,53,velocity_direction_cosine,0.009858183286092215
static,condition_shuffle,53,speed_profile_correlation,-0.14614196431223456
static,condition_shuffle,53,path_length_similarity,0.6353990079228596
static,condition_shuffle,53,acceleration_direction_cosine,-0.0024068156340674544
static,condition_shuffle,53,zero_lag_correlation,0.10090475007956312
static,condition_shuffle,53,best_lag_correlation,0.11679534857484274
static,condition_shuffle,54,position_correlation,-0.028754287791043096
static,condition_shuffle,54,position_cosine,-0.02084204426682429
static,condition_shuffle,54,normalized_position_rmse,1.2112714896171628
static,condition_shuffle,54,velocity_direction_cosine,-0.024643309997734335
static,condition_shuffle,54,speed_profile_correlation,0.004167430421552064
static,condition_shuffle,54,path_length_similarity,0.6023528800636871
static,condition_shuffle,54,acceleration_direction_cosine,-0.04536676543292913
static,condition_shuffle,54,zero_lag_correlation,0.07592511029424583
static,condition_shuffle,54,best_lag_correlation,0.09483277670843158
static,condition_shuffle,55,position_correlation,0.0003107993727882105
static,condition_shuffle,55,position_cosine,0.004780544431451873
static,condition_shuffle,55,normalized_position_rmse,1.195666712296634
static,condition_shuffle,55,velocity_direction_cosine,0.009858183286092215
static,condition_shuffle,55,speed_profile_correlation,-0.14614196431223456
static,condition_shuffle,55,path_length_similarity,0.6353990079228596
static,condition_shuffle,55,acceleration_direction_cosine,-0.0024068156340674544
static,condition_shuffle,55,zero_lag_correlation,0.10090475007956312
static,condition_shuffle,55,best_lag_correlation,0.11679534857484274
static,condition_shuffle,56,position_correlation,-0.10833025209155449
static,condition_shuffle,56,position_cosine,-0.11439860447785988
static,condition_shuffle,56,normalized_position_rmse,1.2530010735235317
static,condition_shuffle,56,velocity_direction_cosine,-0.03943271198027603
static,condition_shuffle,56,speed_profile_correlation,-0.06547077655587387
static,condition_shuffle,56,path_length_similarity,0.6305291503857922
static,condition_shuffle,56,acceleration_direction_cosine,-0.00877668381975123
static,condition_shuffle,56,zero_lag_correlation,0.00753450432112336
static,condition_shuffle,56,best_lag_correlation,0.04215256764311692
static,condition_shuffle,57,position_correlation,-0.0778373946208794
static,condition_shuffle,57,position_cosine,-0.04999549364385013
static,condition_shuffle,57,normalized_position_rmse,1.2371769885297577
static,condition_shuffle,57,velocity_direction_cosine,0.01968290418253664
static,condition_shuffle,57,speed_profile_correlation,-0.12086750890273851
static,condition_shuffle,57,path_length_similarity,0.6422755723548408
static,condition_shuffle,57,acceleration_direction_cosine,0.030081570588460494
static,condition_shuffle,57,zero_lag_correlation,0.03374122413410743
static,condition_shuffle,57,best_lag_correlation,0.06776197358448176
static,condition_shuffle,58,position_correlation,-0.024723213599326832
static,condition_shuffle,58,position_cosine,-0.021827228928279076
static,condition_shuffle,58,normalized_position_rmse,1.2091192719570918
static,condition_shuffle,58,velocity_direction_cosine,-0.007421476322173684
static,condition_shuffle,58,speed_profile_correlation,-0.04679775415349727
static,condition_shuffle,58,path_length_similarity,0.5939137889753483
static,condition_shuffle,58,acceleration_direction_cosine,0.016841903989730345
static,condition_shuffle,58,zero_lag_correlation,0.07938956855268403
static,condition_shuffle,58,best_lag_correlation,0.10765842614171055
static,condition_shuffle,59,position_correlation,-0.09698957621889572
static,condition_shuffle,59,position_cosine,-0.04301895909301035
static,condition_shuffle,59,normalized_position_rmse,1.247139348762987
static,condition_shuffle,59,velocity_direction_cosine,0.015647387700599206
static,condition_shuffle,59,speed_profile_correlation,-0.0654649431464686
static,condition_shuffle,59,path_length_similarity,0.6053559167526351
static,condition_shuffle,59,acceleration_direction_cosine,0.04748568739193126
static,condition_shuffle,59,zero_lag_correlation,0.017281111878990237
static,condition_shuffle,59,best_lag_correlation,0.0402471890378612
static,condition_shuffle,60,position_correlation,-0.07008159753205018
static,condition_shuffle,60,position_cosine,-0.0865822843248929
static,condition_shuffle,60,normalized_position_rmse,1.2331197719143547
static,condition_shuffle,60,velocity_direction_cosine,-0.042659609766822267
static,condition_shuffle,60,speed_profile_correlation,-0.08837983459164106
static,condition_shuffle,60,path_length_similarity,0.6472264242129014
static,condition_shuffle,60,acceleration_direction_cosine,-0.05220836116487206
static,condition_shuffle,60,zero_lag_correlation,0.0404068507133407
static,condition_shuffle,60,best_lag_correlation,0.06729996114210729
static,condition_shuffle,61,position_correlation,-0.00789704058018268
static,condition_shuffle,61,position_cosine,-0.0020707078548691934
static,condition_shuffle,61,normalized_position_rmse,1.2000939855658248
static,condition_shuffle,61,velocity_direction_cosine,0.014148921469545267
static,condition_shuffle,61,speed_profile_correlation,-0.07853070984904638
static,condition_shuffle,61,path_length_similarity,0.6235382473675977
static,condition_shuffle,61,acceleration_direction_cosine,-0.037837014857987954
static,condition_shuffle,61,zero_lag_correlation,0.09385062069453631
static,condition_shuffle,61,best_lag_correlation,0.11449901391730144
static,condition_shuffle,62,position_correlation,-0.04562351591241185
static,condition_shuffle,62,position_cosine,-0.07759908385351699
static,condition_shuffle,62,normalized_position_rmse,1.220236903104747
static,condition_shuffle,62,velocity_direction_cosine,-0.05514265188752979
static,condition_shuffle,62,speed_profile_correlation,-0.15058118267644352
static,condition_shuffle,62,path_length_similarity,0.66194280108377
static,condition_shuffle,62,acceleration_direction_cosine,-0.06716935884818555
static,condition_shuffle,62,zero_lag_correlation,0.06142705496233158
static,condition_shuffle,62,best_lag_correlation,0.07405969431011046
static,condition_shuffle,63,position_correlation,-0.16572801809307897
static,condition_shuffle,63,position_cosine,-0.11109835133466442
static,condition_shuffle,63,normalized_position_rmse,1.2822576556420953
static,condition_shuffle,63,velocity_direction_cosine,-0.036674235488387726
static,condition_shuffle,63,speed_profile_correlation,0.0022422195481833548
static,condition_shuffle,63,path_length_similarity,0.6143283521043889
static,condition_shuffle,63,acceleration_direction_cosine,-0.004499741671528061
static,condition_shuffle,63,zero_lag_correlation,-0.04179531571754521
static,condition_shuffle,63,best_lag_correlation,-0.018246915033258725
static,condition_shuffle,64,position_correlation,0.03756573589079543
static,condition_shuffle,64,position_cosine,0.06756956430223926
static,condition_shuffle,64,normalized_position_rmse,1.1753619500034744
static,condition_shuffle,64,velocity_direction_cosine,0.010707497421541284
static,condition_shuffle,64,speed_profile_correlation,-0.11264529440824073
static,condition_shuffle,64,path_length_similarity,0.6346311436832069
static,condition_shuffle,64,acceleration_direction_cosine,0.001973345972985613
static,condition_shuffle,64,zero_lag_correlation,0.13292305744602934
static,condition_shuffle,64,best_lag_correlation,0.15226536082854208
static,condition_shuffle,65,position_correlation,-0.10995415438773083
static,condition_shuffle,65,position_cosine,-0.15886097244274408
static,condition_shuffle,65,normalized_position_rmse,1.2538381869238626
static,condition_shuffle,65,velocity_direction_cosine,-0.015917906192582786
static,condition_shuffle,65,speed_profile_correlation,-0.18907955211418886
static,condition_shuffle,65,path_length_similarity,0.652176013844416
static,condition_shuffle,65,acceleration_direction_cosine,0.00256495506153698
static,condition_shuffle,65,zero_lag_correlation,0.006138861012834463
static,condition_shuffle,65,best_lag_correlation,0.0331098554128941
static,condition_shuffle,66,position_correlation,-0.03309124709143124
static,condition_shuffle,66,position_cosine,-0.03905700167729934
static,condition_shuffle,66,normalized_position_rmse,1.2135827591421742
static,condition_shuffle,66,velocity_direction_cosine,-0.006666260844893237
static,condition_shuffle,66,speed_profile_correlation,-0.1848642935447635
static,condition_shuffle,66,path_length_similarity,0.6528699651267247
static,condition_shuffle,66,acceleration_direction_cosine,-0.026316965565262623
static,condition_shuffle,66,zero_lag_correlation,0.07219776275605949
static,condition_shuffle,66,best_lag_correlation,0.0899145798471317
static,condition_shuffle,67,position_correlation,-0.04387838250739809
static,condition_shuffle,67,position_cosine,-0.06481246194673186
static,condition_shuffle,67,normalized_position_rmse,1.2193124818903047
static,condition_shuffle,67,velocity_direction_cosine,-0.008329848080967529
static,condition_shuffle,67,speed_profile_correlation,-0.06320275018281482
static,condition_shuffle,67,path_length_similarity,0.5822492991156127
static,condition_shuffle,67,acceleration_direction_cosine,0.00402490906897882
static,condition_shuffle,67,zero_lag_correlation,0.06292688888984908
static,condition_shuffle,67,best_lag_correlation,0.07195085993290574
static,condition_shuffle,68,position_correlation,-0.14373635525166828
static,condition_shuffle,68,position_cosine,-0.08622250733832709
static,condition_shuffle,68,normalized_position_rmse,1.2711277216784307
static,condition_shuffle,68,velocity_direction_cosine,-0.008813176692650946
static,condition_shuffle,68,speed_profile_correlation,-0.06983658650541069
static,condition_shuffle,68,path_length_similarity,0.6267085189421441
static,condition_shuffle,68,acceleration_direction_cosine,0.05571478887642019
static,condition_shuffle,68,zero_lag_correlation,-0.02289484543985087
static,condition_shuffle,68,best_lag_correlation,-0.0011335154124006257
static,condition_shuffle,69,position_correlation,0.0003107993727882105
static,condition_shuffle,69,position_cosine,0.004780544431451873
static,condition_shuffle,69,normalized_position_rmse,1.195666712296634
static,condition_shuffle,69,velocity_direction_cosine,0.009858183286092215
static,condition_shuffle,69,speed_profile_correlation,-0.14614196431223456
static,condition_shuffle,69,path_length_similarity,0.6353990079228596
static,condition_shuffle,69,acceleration_direction_cosine,-0.0024068156340674544
static,condition_shuffle,69,zero_lag_correlation,0.10090475007956312
static,condition_shuffle,69,best_lag_correlation,0.11679534857484274
